Time,ID,Name,Event Category,Event Action
202109121522,B1008,A1008,View PDF,第十單元投影片 - PIPLS - /331786
202109121528,B1008,A1008,View PDF,第十單元投影片 - PIPLS - /331786
202109121529,B1008,A1008,View PDF,第十單元投影片 - PIPLS - /331786
202109121538,B1023,A1023,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109121538,B1023,A1023,View Question List,Recent questions in Week 12 (考前練習，不計分) - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-12-考-前-練-習-，-不-計-分
202109121538,B1023,A1023,View Resource,考試注意事項 - PIPLS - /333435
202109121539,B1023,A1023,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109121539,B1023,A1023,View Question List,Recent questions in Week 12 (考前練習，不計分) - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-12-考-前-練-習-，-不-計-分
202109121539,B1023,A1023,View Question List,Recent questions in Week 1 - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-1
202109121539,B1023,A1023,View Resource,第一單元投影片 - PIPLS - /325895
202109121543,B1023,A1023,View Question List,Recent questions in Week 1 - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-1
202109121544,B1023,A1023,View Resource,第二單元投影片 - PIPLS - /326900
202109121547,B1016,A1016,View Question,Week 12 Homework 5 - PIPLS - /333431/week-12-homework-5
202109121552,B1021,A1021,View,第三單元 02 內建數值處理函式 - PIPLS - /326273/02
202109121552,B1021,A1021,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109121552,B1021,A1021,View Question,Week 12 Homework 1 - PIPLS - /333426/week-12-homework-1
202109121552,B1021,A1021,View Question List,Week 12 (考前練習，不計分) 中最新問題 - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-12-考-前-練-習-，-不-計-分
202109121553,B1024,A1024,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109121553,B1024,A1024,View Question,Week 12 Homework 6 - PIPLS - /333432/week-12-homework-6
202109121553,B1021,A1021,View Question,Week 12 Homework 1 - PIPLS - /333426/week-12-homework-1
202109121553,B1024,A1024,View Question List,Recent questions in Week 12 (考前練習，不計分) - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-12-考-前-練-習-，-不-計-分
202109121554,B1024,A1024,View Question,Week 12 Homework 5 - PIPLS - /333431/week-12-homework-5
202109121554,B1024,A1024,View Question,Week 12 Homework 1 - PIPLS - /333426/week-12-homework-1
202109121554,B1024,A1024,View Question List,Recent questions in Week 12 (考前練習，不計分) - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-12-考-前-練-習-，-不-計-分
202109121605,B1010,A1010,View Resource,第十二單元 00 單元大綱 - PIPLS - /332899/00
202109121606,B1010,A1010,View,第十二單元 01 檔案讀取 - PIPLS - /332900/01
202109121606,B1010,A1010,View Error,QUESTION_OVERDUE - /332898/week-11-homework-6
202109121606,B1025,A1025,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109121606,B1025,A1025,View Question,Week 12 Homework 6 - PIPLS - /333432/week-12-homework-6
202109121606,B1025,A1025,View Question,Week 12 Homework 7 - PIPLS - /333433/week-12-homework-7
202109121606,B1010,A1010,View Question List,Week 11 中最新問題 - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-11
202109121606,B1010,A1010,View Resource,第十二單元 投影片 - PIPLS - /332908
202109121607,B1025,A1025,View Error,QUESTION_OVERDUE - /331754/week-9-homework-6
202109121607,B1025,A1025,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109121607,B1010,A1010,View PDF,第十二單元 投影片 - PIPLS - /332908
202109121607,B1025,A1025,View Question,Week 12 Homework 8 - PIPLS - /333434/week-12-homework-8
202109121607,B1025,A1025,View Resource,第九單元投影片 - PIPLS - /331376
202109121608,B1025,A1025,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109121608,B1025,A1025,View Resource,第十單元投影片 - PIPLS - /331786
202109121612,B1016,A1016,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109121612,B1016,A1016,View Question,Week 12 Homework 6 - PIPLS - /333432/week-12-homework-6
202109121613,B1016,A1016,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109121613,B1016,A1016,View Question,Week 12 Homework 8 - PIPLS - /333434/week-12-homework-8
202109121614,B1016,A1016,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109121614,B1026,A1026,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109121614,B1016,A1016,View Question,Week 12 Homework 8 - PIPLS - /333434/week-12-homework-8
202109121615,B1026,A1026,View Resource,Week11 詳解 - PIPLS - /333425/week11
202109121616,B1025,A1025,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109121616,B1026,A1026,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109121616,B1026,A1026,View Question List,Recent questions in Week 12 (考前練習，不計分) - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-12-考-前-練-習-，-不-計-分
202109121616,B1026,A1026,View Resource,Week 12 參考解答 - PIPLS - /333545/week-12
202109121616,B1025,A1025,View Resource,Week9 詳解 - PIPLS - /332268/week9
202109121616,B1026,A1026,View Resource,Week2 詳解 - PIPLS - /327180/week2
202109121617,B1026,A1026,View Question List,Recent questions in Week 12 (考前練習，不計分) - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-12-考-前-練-習-，-不-計-分
202109121617,B1026,A1026,View Resource,考試注意事項 - PIPLS - /333435
202109121617,B1025,A1025,View Resource,Week10 詳解 - PIPLS - /332892/week10
202109121619,B1026,A1026,Post Answer,Week 12 Homework 1 - PIPLS - /333426/week-12-homework-1
202109121619,B1026,A1026,View Question,Week 12 Homework 1 - PIPLS - /333426/week-12-homework-1
202109121619,B1026,A1026,View Question,Week 12 Homework 2 - PIPLS - /333427/week-12-homework-2
202109121619,B1026,A1026,View Question List,Recent questions in Week 12 (考前練習，不計分) - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-12-考-前-練-習-，-不-計-分
202109121622,B1026,A1026,Post Answer,Week 12 Homework 2 - PIPLS - /333427/week-12-homework-2
202109121622,B1026,A1026,View Question,Week 12 Homework 2 - PIPLS - /333427/week-12-homework-2
202109121622,B1026,A1026,View Question List,Recent questions in Week 12 (考前練習，不計分) - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-12-考-前-練-習-，-不-計-分
202109121623,B1026,A1026,View Question,Week 12 Homework 3 - PIPLS - /333428/week-12-homework-3
202109121624,B1026,A1026,Post Answer,Week 12 Homework 3 - PIPLS - /333428/week-12-homework-3
202109121624,B1007,A1007,View,第三單元 01 算數運算子 - PIPLS - /326272/01
202109121624,B1026,A1026,View Question,Week 12 Homework 3 - PIPLS - /333428/week-12-homework-3
202109121624,B1026,A1026,View Question,Week 12 Homework 4 - PIPLS - /333429/week-12-homework-4
202109121624,B1026,A1026,View Question List,Recent questions in Week 12 (考前練習，不計分) - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-12-考-前-練-習-，-不-計-分
202109121625,B1026,A1026,Post Answer,Week 12 Homework 4 - PIPLS - /333429/week-12-homework-4
202109121625,B1026,A1026,View Question,Week 12 Homework 4 - PIPLS - /333429/week-12-homework-4
202109121626,B1026,A1026,View Question,Week 12 Homework 4 - PIPLS - /333429/week-12-homework-4
202109121626,B1026,A1026,View Question,Week 12 Homework 5 - PIPLS - /333431/week-12-homework-5
202109121626,B1026,A1026,View Question List,Recent questions in Week 12 (考前練習，不計分) - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-12-考-前-練-習-，-不-計-分
202109121628,B1023,A1023,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109121628,B1023,A1023,View Question List,Recent questions in Week 2 - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-2
202109121628,B1023,A1023,View Question List,Recent questions in Week 3 - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-3
202109121628,B1023,A1023,View Resource,第三單元投影片 - PIPLS - /326271
202109121635,B1003,A1003,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109121635,B1003,A1003,View Question,Week 12 Homework 7 - PIPLS - /333433/week-12-homework-7
202109121637,B1027,A1027,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109121638,B1027,A1027,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109121638,B1027,A1027,View Resource,考試注意事項 - PIPLS - /333435
202109121639,B1027,A1027,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109121639,B1003,A1003,View Question,Week 12 Homework 7 - PIPLS - /333433/week-12-homework-7
202109121639,B1027,A1027,View Resource,Week11 詳解 - PIPLS - /333425/week11
202109121641,B1026,A1026,Post Answer,Week 12 Homework 5 - PIPLS - /333431/week-12-homework-5
202109121641,B1026,A1026,View Question,Week 12 Homework 5 - PIPLS - /333431/week-12-homework-5
202109121641,B1026,A1026,View Question List,Recent questions in Week 12 (考前練習，不計分) - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-12-考-前-練-習-，-不-計-分
202109121642,B1026,A1026,View Question,Week 12 Homework 8 - PIPLS - /333434/week-12-homework-8
202109121642,B1026,A1026,View Question,Week 12 Homework 7 - PIPLS - /333433/week-12-homework-7
202109121642,B1026,A1026,View Question,Week 12 Homework 6 - PIPLS - /333432/week-12-homework-6
202109121642,B1026,A1026,View Question List,Recent questions in Week 12 (考前練習，不計分) - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-12-考-前-練-習-，-不-計-分
202109121642,B1026,A1026,View Resource,考試注意事項 - PIPLS - /333435
202109121643,B1027,A1027,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109121643,B1027,A1027,View Question,Week 12 Homework 8 - PIPLS - /333434/week-12-homework-8
202109121643,B1027,A1027,View Question,Week 12 Homework 1 - PIPLS - /333426/week-12-homework-1
202109121643,B1026,A1026,View Question,Week 12 Homework 6 - PIPLS - /333432/week-12-homework-6
202109121643,B1027,A1027,View Question List,Week 12 (考前練習，不計分) 中最新問題 - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-12-考-前-練-習-，-不-計-分
202109121643,B1026,A1026,View Question List,Recent questions in Week 12 (考前練習，不計分) - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-12-考-前-練-習-，-不-計-分
202109121643,B1026,A1026,View Resource,考試注意事項 - PIPLS - /333435
202109121644,B1027,A1027,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109121645,B1027,A1027,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109121645,B1027,A1027,View Question List,Week 12 (考前練習，不計分) 中最新問題 - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-12-考-前-練-習-，-不-計-分
202109121645,B1027,A1027,View Resource,Week11 詳解 - PIPLS - /333425/week11
202109121645,B1027,A1027,View Resource,Week 12 參考解答 - PIPLS - /333545/week-12
202109121646,B1027,A1027,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109121646,B1027,A1027,View Question,Week 12 Homework 6 - PIPLS - /333432/week-12-homework-6
202109121647,B1027,A1027,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109121647,B1027,A1027,View Question,Week 12 Homework 6 - PIPLS - /333432/week-12-homework-6
202109121653,B1027,A1027,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109121653,B1027,A1027,View Resource,Week10 詳解 - PIPLS - /332892/week10
202109121654,B1027,A1027,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109121654,B1027,A1027,View Resource,第十單元投影片 - PIPLS - /331786
202109121703,B1024,A1024,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109121703,B1024,A1024,View Question List,Recent questions in Week 12 (考前練習，不計分) - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-12-考-前-練-習-，-不-計-分
202109121703,B1024,A1024,View Resource,考試注意事項 - PIPLS - /333435
202109121704,B1024,A1024,View Question,Week 12 Homework 1 - PIPLS - /333426/week-12-homework-1
202109121704,B1024,A1024,View Question List,Recent questions in Week 12 (考前練習，不計分) - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-12-考-前-練-習-，-不-計-分
202109121704,B1024,A1024,View Resource,Week 12 參考解答 - PIPLS - /333545/week-12
202109121705,B1024,A1024,Post Answer,Week 12 Homework 1 - PIPLS - /333426/week-12-homework-1
202109121705,B1024,A1024,View Question,Week 12 Homework 2 - PIPLS - /333427/week-12-homework-2
202109121705,B1024,A1024,View Question,Week 12 Homework 1 - PIPLS - /333426/week-12-homework-1
202109121705,B1024,A1024,View Question List,Recent questions in Week 12 (考前練習，不計分) - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-12-考-前-練-習-，-不-計-分
202109121706,B1024,A1024,Post Answer,Week 12 Homework 2 - PIPLS - /333427/week-12-homework-2
202109121706,B1024,A1024,View Question,Week 12 Homework 2 - PIPLS - /333427/week-12-homework-2
202109121706,B1024,A1024,View Question,Week 12 Homework 3 - PIPLS - /333428/week-12-homework-3
202109121706,B1024,A1024,View Question List,Recent questions in Week 12 (考前練習，不計分) - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-12-考-前-練-習-，-不-計-分
202109121707,B1024,A1024,Post Answer,Week 12 Homework 3 - PIPLS - /333428/week-12-homework-3
202109121707,B1024,A1024,View Question,Week 12 Homework 3 - PIPLS - /333428/week-12-homework-3
202109121707,B1024,A1024,View Question,Week 12 Homework 4 - PIPLS - /333429/week-12-homework-4
202109121707,B1024,A1024,View Question List,Recent questions in Week 12 (考前練習，不計分) - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-12-考-前-練-習-，-不-計-分
202109121708,B1024,A1024,Post Answer,Week 12 Homework 4 - PIPLS - /333429/week-12-homework-4
202109121708,B1024,A1024,View Question,Week 12 Homework 4 - PIPLS - /333429/week-12-homework-4
202109121709,B1024,A1024,View Question,Week 12 Homework 5 - PIPLS - /333431/week-12-homework-5
202109121709,B1024,A1024,View Question,Week 12 Homework 4 - PIPLS - /333429/week-12-homework-4
202109121709,B1024,A1024,View Question List,Recent questions in Week 12 (考前練習，不計分) - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-12-考-前-練-習-，-不-計-分
202109121742,B1003,A1003,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109121743,B1003,A1003,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109121743,B1003,A1003,View Question,Week 12 Homework 8 - PIPLS - /333434/week-12-homework-8
202109121743,B1003,A1003,View Resource,考試注意事項 - PIPLS - /333435
202109121743,B1003,A1003,View Resource,Week 12 參考解答 - PIPLS - /333545/week-12
202109121743,B1028,A1028,View Resource,考試注意事項 - PIPLS - /333435
202109121745,B1026,A1026,Post Answer,Week 12 Homework 6 - PIPLS - /333432/week-12-homework-6
202109121745,B1021,A1021,View,第三單元 02 內建數值處理函式 - PIPLS - /326273/02
202109121745,B1026,A1026,View Question List,Recent questions in Week 12 (考前練習，不計分) - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-12-考-前-練-習-，-不-計-分
202109121746,B1026,A1026,View Question,Week 12 Homework 7 - PIPLS - /333433/week-12-homework-7
202109121747,B1026,A1026,View Question,Week 12 Homework 7 - PIPLS - /333433/week-12-homework-7
202109121747,B1026,A1026,View Question List,Recent questions in Week 12 (考前練習，不計分) - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-12-考-前-練-習-，-不-計-分
202109121751,B1027,A1027,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109121754,B1027,A1027,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109121754,B1027,A1027,View Question,Week 12 Homework 7 - PIPLS - /333433/week-12-homework-7
